lecture_content,topic_name,topic_URI
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,alexandra,http://dbpedia.org/resource/Alexandra_of_Denmark
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,sqale,http://dbpedia.org/resource/SQALE
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,iso,http://dbpedia.org/resource/International_Organization_for_Standardization
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,testability,http://dbpedia.org/resource/Testability
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,vancouver,http://dbpedia.org/resource/Vancouver
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,canada,http://dbpedia.org/resource/Canada
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,ifip,http://dbpedia.org/resource/International_Federation_for_Information_Processing
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,paris,http://dbpedia.org/resource/Paris
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,professional engineer,http://dbpedia.org/resource/Regulation_and_licensure_in_engineering
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,csdp,http://dbpedia.org/resource/Common_Security_and_Defence_Policy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,contact,http://dbpedia.org/resource/Contact_(1997_American_film)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,carnegie,http://dbpedia.org/resource/Carnegie_Mellon_University
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,mellon,http://dbpedia.org/resource/Andrew_W._Mellon_Foundation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,acm,http://dbpedia.org/resource/Association_for_Computing_Machinery
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,requirements management,http://dbpedia.org/resource/Requirements_management
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,israel,http://dbpedia.org/resource/Israel
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,christof ebert,http://dbpedia.org/resource/Christof_Ebert
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,len bass,http://dbpedia.org/resource/Len_Bass
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,oopsla,http://dbpedia.org/resource/OOPSLA
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,sterling,http://dbpedia.org/resource/Sterling_Trucks
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,doi,http://dbpedia.org/resource/Digital_object_identifier
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,crosstalk,http://dbpedia.org/resource/CrossTalk
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/TechnicalDebt03.pdf,sigsoft,http://dbpedia.org/resource/SIGSOFT
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,michael godfrey,http://dbpedia.org/resource/Michael_Godfrey
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,hassan,http://dbpedia.org/resource/Prince_Hassan_bin_Talal
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,james,http://dbpedia.org/resource/James_VI_and_I
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,gail,http://dbpedia.org/resource/Gail_McIntyre
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,martin,http://dbpedia.org/resource/Glenn_L._Martin_Company
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,social networking,http://dbpedia.org/resource/Social_network
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,perry,http://dbpedia.org/resource/Perry_the_Platypus
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,david notkin,http://dbpedia.org/resource/David_Notkin
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,warns,http://dbpedia.org/resource/Warini
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,fools gold,http://dbpedia.org/resource/What_the_World_Is_Waiting_For
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,zeller,http://dbpedia.org/resource/Eduard_Zeller
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,thomas,http://dbpedia.org/resource/Clarence_Thomas
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,zimmermann,http://dbpedia.org/resource/Arthur_Zimmermann
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,cognitive psychology,http://dbpedia.org/resource/Cognitive_psychology
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,sensemaking,http://dbpedia.org/resource/Sensemaking
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,virtualization,http://dbpedia.org/resource/Virtual_machine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,evolution,http://dbpedia.org/resource/Evolution
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,cheriton,http://dbpedia.org/resource/List_of_villages_in_Gower
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,computer science,http://dbpedia.org/resource/Computer_science
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,contact,http://dbpedia.org/resource/Contact_(1997_American_film)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,queens,http://dbpedia.org/resource/Queens
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,limitless,http://dbpedia.org/resource/Limitless_(film)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,bug,http://dbpedia.org/resource/Software_bug
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,crashes,http://dbpedia.org/resource/2001_Omsk_An-70_crash
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,ibm jazz,http://dbpedia.org/resource/Rational_Software
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,logging,http://dbpedia.org/resource/Data_logger
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,configuration management,http://dbpedia.org/resource/Configuration_management
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,cms,http://dbpedia.org/resource/Content_management_system
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,structural level,http://dbpedia.org/resource/Structural_level
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,accounting,http://dbpedia.org/resource/Accounting
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,canada,http://dbpedia.org/resource/Canada
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,carnegie,http://dbpedia.org/resource/Carnegie_Mellon_University
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,mellon,http://dbpedia.org/resource/Andrew_W._Mellon_Foundation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,access network,http://dbpedia.org/resource/Access_network
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,mxr,http://dbpedia.org/resource/MXR
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,british,http://dbpedia.org/resource/United_Kingdom
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,algorithm,http://dbpedia.org/resource/Algorithm
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,chief operating officer,http://dbpedia.org/resource/Chief_operating_officer
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,mcgill,http://dbpedia.org/resource/McGill_University
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,library,http://dbpedia.org/resource/Library
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,california,http://dbpedia.org/resource/California
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,bioinformatics,http://dbpedia.org/resource/Bioinformatics
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,trove,http://dbpedia.org/resource/National_Library_of_Australia
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,oss,http://dbpedia.org/resource/Open-source_software
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,fred brooks,http://dbpedia.org/resource/Fred_Brooks
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,communication,http://dbpedia.org/resource/Communication
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,raymond,http://dbpedia.org/resource/Raymond_of_Poitiers
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,programming,http://dbpedia.org/resource/Computer_program
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,lengths,http://dbpedia.org/resource/Length
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,critical phenomenon,http://dbpedia.org/resource/Critical_phenomena
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,datas,http://dbpedia.org/resource/Collectible_card_game
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,qip,http://dbpedia.org/resource/Quiet_Internet_Pager
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,avaya,http://dbpedia.org/resource/Avaya
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,subversion,http://dbpedia.org/resource/Apache_Subversion
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,cvs,http://dbpedia.org/resource/Concurrent_Versions_System
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,version control,http://dbpedia.org/resource/Version_control
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,privacy,http://dbpedia.org/resource/Privacy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,formidable,http://dbpedia.org/resource/French_ship_Formidable
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,offshoring,http://dbpedia.org/resource/Offshoring
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,coevolve,http://dbpedia.org/resource/Coevolution
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,texas,http://dbpedia.org/resource/University_of_Texas_at_Austin
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,motorola,http://dbpedia.org/resource/Motorola
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,austin,http://dbpedia.org/resource/Austin_Motor_Company
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,sharon,http://dbpedia.org/resource/Ariel_Sharon
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,internet,http://dbpedia.org/resource/World_Wide_Web
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,fodder,http://dbpedia.org/resource/Fodder
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,john allen paulos,http://dbpedia.org/resource/John_Allen_Paulos
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,conspiracy theory,http://dbpedia.org/resource/Conspiracy_theory
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,lincoln kennedy,http://dbpedia.org/resource/Lincoln_Kennedy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,causality,http://dbpedia.org/resource/Causality
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,bradley,http://dbpedia.org/resource/Raymond_S._Bradley
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/readings/MiningSoftwareRepositories04.pdf,washington,http://dbpedia.org/resource/University_of_Washington
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,soen,http://dbpedia.org/resource/Soen
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,computer science engineering,http://dbpedia.org/resource/Computer_science
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,er,http://dbpedia.org/resource/Emergency_medical_services
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,zoom,http://dbpedia.org/resource/Reverse-Flash
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,code analysis,http://dbpedia.org/resource/Static_program_analysis
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,configuration management,http://dbpedia.org/resource/Configuration_management
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,devops,http://dbpedia.org/resource/DevOps
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,programming,http://dbpedia.org/resource/Programming_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,java,http://dbpedia.org/resource/Java_virtual_machine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,moodle,http://dbpedia.org/resource/Moodle
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,final exam,http://dbpedia.org/resource/Final_Exam_(1981_film)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,issue tracker,http://dbpedia.org/resource/Issue_tracking_system
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,ai,http://dbpedia.org/resource/Artificial_intelligence
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,plagiarism,http://dbpedia.org/resource/Plagiarism
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,internet,http://dbpedia.org/resource/World_Wide_Web
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,fellow student,http://dbpedia.org/resource/Fellow_Student
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,general,http://dbpedia.org/resource/General_officer
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,concordia university,http://dbpedia.org/resource/Main_Page
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/SOEN6431/course_outline/Course_Outline_SOEN_6431_Winter_2024.pdf,gina cody,http://dbpedia.org/resource/Gina_Cody
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,rdf,http://dbpedia.org/resource/Resource_Description_Framework
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,sameer,http://dbpedia.org/resource/Sameer_(lyricist)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,herman,http://dbpedia.org/resource/Edward_S._Herman
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,w3c,http://dbpedia.org/resource/World_Wide_Web_Consortium
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,ai,http://dbpedia.org/resource/Artificial_intelligence
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,graph,http://dbpedia.org/resource/Graph_database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,uri,http://dbpedia.org/resource/Uniform_Resource_Identifier
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,n3,http://dbpedia.org/resource/Notation3
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,rdfa,http://dbpedia.org/resource/RDFa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,json,http://dbpedia.org/resource/JSON
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,miroirs,http://dbpedia.org/resource/Miroirs
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,url,http://dbpedia.org/resource/URL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,unicode,http://dbpedia.org/resource/Unicode
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,glass palace,http://dbpedia.org/resource/Glaspaleis
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,london,http://dbpedia.org/resource/London
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,harper collins,http://dbpedia.org/resource/HarperCollins
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,leverage,http://dbpedia.org/resource/Leverage_(TV_series)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,flickr,http://dbpedia.org/resource/Flickr
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,auteur,http://dbpedia.org/resource/Auteur
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,ghostwriter,http://dbpedia.org/resource/Ghostwriter
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,dene,http://dbpedia.org/resource/Dene_(valley)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,skos,http://dbpedia.org/resource/Simple_Knowledge_Organization_System
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,tbl,http://dbpedia.org/resource/Tampa_Bay_Lightning
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,ted,http://dbpedia.org/resource/MOS_Technology_TED
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,rdfs,http://dbpedia.org/resource/RDF_Schema
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,semantics,http://dbpedia.org/resource/Semantic_Web
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,denes,http://dbpedia.org/resource/Dene_(valley)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,transitive,http://dbpedia.org/resource/Transitive_relation
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,entailment,http://dbpedia.org/resource/Logical_consequence
