course,courseTitle
http://ROBOPROF.org/data#CEPD400,CEPD 400: Certificat de Développement professionnel -Volet entrepreneuriat
http://ROBOPROF.org/data#COEN231,COEN 231: Introduction to Discrete Mathematics
http://ROBOPROF.org/data#RELI818,RELI 818: Topics in Judaic Studies
http://ROBOPROF.org/data#LOYC220,LOYC 220: The Contemporary World
http://ROBOPROF.org/data#HIST471,HIST 471: ADV STUDY IN AFRICA HIST
http://ROBOPROF.org/data#SPEC887,SPEC 887: DOCTORAL THESIS PROPOSAL
http://ROBOPROF.org/data#IRST312,IRST 312: The Great Irish Famine
http://ROBOPROF.org/data#RELI387,RELI 387: Goddesses and Religious Images of Women
http://ROBOPROF.org/data#DANC402,DANC 402: Politics of Dance
http://ROBOPROF.org/data#MBA691,MBA 691: SEMINAR IN BUSINESS ETHICS
http://ROBOPROF.org/data#THEO317,THEO 317: Paul's Letters
http://ROBOPROF.org/data#SPAN605,SPAN 605: INDEPENDENT STUDY:
http://ROBOPROF.org/data#BIOL490,BIOL 490: Independent Study
http://ROBOPROF.org/data#ARTH472,ARTH 472: SPECIAL TOPICS IN ART HIST
http://ROBOPROF.org/data#CIVI6641,CIVI 6641: UNIT OPERATIONS/ENVIRO.ENGR.
http://ROBOPROF.org/data#EXCI380,EXCI 380: Adapted Physical Activity
http://ROBOPROF.org/data#FRAA492,FRAA 492: Tutorat en langue ou linguistique
http://ROBOPROF.org/data#IRST373,IRST 373: IRISH TRAD MUSIC/CANADA
http://ROBOPROF.org/data#CEPS1118EO,CEPS 1118EO: Introduction to Digital Marketing
http://ROBOPROF.org/data#BSTA678,BSTA 678: Data Mining Techniques
http://ROBOPROF.org/data#MPER481,MPER 481: Supervised Internship I
http://ROBOPROF.org/data#FMST224,FMST 224: Moving Camera Aesthetic
http://ROBOPROF.org/data#CATA263,CATA 263: Principles of Athletic Therapy
http://ROBOPROF.org/data#ANTH315,ANTH 315: Field Research
http://ROBOPROF.org/data#SPEC612,SPEC 612: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#JPER352,JPER 352: JAZZ PRIVATE STUDY IV
http://ROBOPROF.org/data#FBRS361,FBRS 361: INTERM. TEXT.PRINTING/DYEING
http://ROBOPROF.org/data#JOUR436,JOUR 436: Citizen Journalism
http://ROBOPROF.org/data#BIOL620P,BIOL 620P: Readings in Cell & Molecular Biology I - Metazoan Cell Division & Tissue Develop.
http://ROBOPROF.org/data#EXCI425,EXCI 425: Honours Seminar II: Current Topics in Exercise Science
http://ROBOPROF.org/data#MUSI401,MUSI 401: CAPSTONE SEMINAR AND PROJECT
http://ROBOPROF.org/data#CERA330,CERA 330: Ceramics II
http://ROBOPROF.org/data#MECH6251,MECH 6251: SPACE FL. MECH. & PROPULSION
http://ROBOPROF.org/data#MECH6501,MECH 6501: ADVANCED MATERIALS
http://ROBOPROF.org/data#ECON532,ECON 532: MONETARY THEORY
http://ROBOPROF.org/data#BIOL498R,BIOL 498R: ADVANCED TOPICS IN BIOLOGY SCIENTIFIC COMMUNICATION
http://ROBOPROF.org/data#FLIT692,FLIT 692: MÉMOIRE OPTION A
http://ROBOPROF.org/data#ACTT355,ACTT 355: Voice for the Stage III
http://ROBOPROF.org/data#PHIL612,PHIL 612: Ancient Philosophy
http://ROBOPROF.org/data#BIOL696,BIOL 696: MASTER S RESEARCH & THESIS
http://ROBOPROF.org/data#COEN313,COEN 313: Digital Systems Design II
http://ROBOPROF.org/data#CEBU1180,CEBU 1180: BUSINESS LAW
http://ROBOPROF.org/data#INDI600,INDI 600: MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#ENGL447,ENGL 447: Advanced Studies in Literary Theory
http://ROBOPROF.org/data#HUMA827,HUMA 827: DIRECTED STUDIES
http://ROBOPROF.org/data#INDI634C,INDI 634C: MASTER'S LEVEL STUDIES LANGUAGE CHANGE
http://ROBOPROF.org/data#BLDG6751,BLDG 6751: INDOOR AIR QUAL.+ VENT.
http://ROBOPROF.org/data#EXCI598,EXCI 598: SELECTED TOPICS-SPORTS ADMIN
http://ROBOPROF.org/data#CEPD8004,CEPD 8004: Activity Planning and Animating
http://ROBOPROF.org/data#CIVI390,CIVI 390: Civil Engineering Design Project
http://ROBOPROF.org/data#RELI354,RELI 354: Religion and Film
http://ROBOPROF.org/data#ENGL386,ENGL 386: Caribbean Literature
http://ROBOPROF.org/data#POLI815,POLI 815: Special Topics in Public Policy and Public Administration
http://ROBOPROF.org/data#ELEC6221,ELEC 6221: SOLID STATE DEVICES
http://ROBOPROF.org/data#FRAN301,FRAN 301: Langue française : niveaux d'approfondissement I et II
http://ROBOPROF.org/data#POLI638,POLI 638: SEM IN CAN AND QC POLITICS
http://ROBOPROF.org/data#ENGL318,ENGL 318: English Renaissance Drama
http://ROBOPROF.org/data#SPEC802,SPEC 802: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#PERC351,PERC 351: Community Arts: The Art of Engagement
http://ROBOPROF.org/data#BCEE371,BCEE 371: Surveying
http://ROBOPROF.org/data#POLI285,POLI 285: INTRO TO LAW & SOCIETY
http://ROBOPROF.org/data#MANA691,MANA 691: SEMINAR-STRATEGIES IN ACTION
http://ROBOPROF.org/data#DART261,DART 261: INTRODUCT. TO DESIGN STUDIES
http://ROBOPROF.org/data#IMCA498,IMCA 498: Special Topics in Intermedia
http://ROBOPROF.org/data#POLI411,POLI 411: Gender and Public Policy
http://ROBOPROF.org/data#TRES560,TRES 560: TOPICS IN BIBLICAL STUDIES I
http://ROBOPROF.org/data#CLAS370,CLAS 370: Practicum in Archaeology
http://ROBOPROF.org/data#ENGL650,ENGL 650: STUDIES/SHAKESPEARE:
http://ROBOPROF.org/data#RELI227,RELI 227: Introduction to Iranian Civilization
http://ROBOPROF.org/data#TESL471,TESL 471: Teaching Secondary Advanced ESL
http://ROBOPROF.org/data#GPCB633,GPCB 633: Interview Essentials
http://ROBOPROF.org/data#ENGL240,ENGL 240: Drama
http://ROBOPROF.org/data#ENGR691,ENGR 691: TOPICS IN ENGINEERING I
http://ROBOPROF.org/data#ANTH398,ANTH 398: Selected Topics in Anthropology
http://ROBOPROF.org/data#MUSI464,MUSI 464: COMPOSING WITH TIME AND SPACE
http://ROBOPROF.org/data#GPLD131,GPLD 131: GradProSkills Ambassador Program - Record of Participation
http://ROBOPROF.org/data#GIIM618,GIIM 618: SEMINAR IN CORPORATE FINANCE
http://ROBOPROF.org/data#EDUC210,EDUC 210: Psychology of Education
http://ROBOPROF.org/data#COMS423,COMS 423: Media Art and Aesthetics
http://ROBOPROF.org/data#POLI436,POLI 436: State and Society in the Middle East
http://ROBOPROF.org/data#HIST479,HIST 479: ADV TOPICS IN WOMEN S HIST
http://ROBOPROF.org/data#COMP6591,COMP 6591: INTRO/KNOWLEDGE-BASE SYSTEMS
http://ROBOPROF.org/data#ECON433,ECON 433: Financial Economics
http://ROBOPROF.org/data#MECH452,MECH 452: Heat Transfer II
http://ROBOPROF.org/data#INDU691,INDU 691: TOPICS IN INDUSTRIAL ENGR
http://ROBOPROF.org/data#SOCI653,SOCI 653: INTELLECTUAL BIOGRAPHY: THE THOUGHT OF KARL MARX
http://ROBOPROF.org/data#JOUR428,JOUR 428: Multi-Platform Journalism
http://ROBOPROF.org/data#HIST263,HIST 263: HISTORY OF JAPAN
http://ROBOPROF.org/data#COMS570,COMS 570: MEDIA PRODUCT.: INTERMEDIA
http://ROBOPROF.org/data#PSYC447,PSYC 447: Current Issues in Health Psychology
http://ROBOPROF.org/data#RELI233,RELI 233: Introduction to Women and Religion
http://ROBOPROF.org/data#COMS662,COMS 662: Theories of Representation and Interpretation in Communication
http://ROBOPROF.org/data#PHYS649,PHYS 649: Selected Topics in Theoretical Physics
http://ROBOPROF.org/data#KCEP383,KCEP 383: Kinesiology and Clinical Exercise Physiology Internship I
http://ROBOPROF.org/data#WSDB393,WSDB 393: Critical Race Feminisms
http://ROBOPROF.org/data#INDU311,INDU 311: Simulation of Industrial Systems
http://ROBOPROF.org/data#CHST699,CHST 699: Internship Report
http://ROBOPROF.org/data#CIVI467,CIVI 467: Air Pollution and Emission Control
http://ROBOPROF.org/data#MHIS306,MHIS 306: Early Music Influences on Contemporary Creative Music Practices
http://ROBOPROF.org/data#PHIL233,PHIL 233: APPLIED ETHICS
http://ROBOPROF.org/data#PHYS461,PHYS 461: Membrane Biophysics
http://ROBOPROF.org/data#PSYC467,PSYC 467: Learning
http://ROBOPROF.org/data#EAST365,EAST 365: Multi?channel Composition: Sound and Spaces
http://ROBOPROF.org/data#APLI696C,APLI 696C: RESEARCH PAPER
http://ROBOPROF.org/data#CHEM204,CHEM 204: From Alchemy to Modern Chemistry:  A Historical Evolution of Chemistry
http://ROBOPROF.org/data#ETEC565,ETEC 565: INTRO TO DIGITAL MEDIA IN ED
http://ROBOPROF.org/data#MANA466,MANA 466: MGMT. OF MULTINATIONAL CORPS
http://ROBOPROF.org/data#GPLL18,GPLL 18: Building an Effective Graduate Student - Supervisor Relationship
http://ROBOPROF.org/data#AHSC682,AHSC 682: SPECIAL TOPICS
http://ROBOPROF.org/data#ENCS6921,ENCS 6921: INDUSTRIAL STAGE & TRAINING
http://ROBOPROF.org/data#HEXS801,HEXS 801: Scientific Communication and Pedagogy in Health and Exercise Science
http://ROBOPROF.org/data#CEPD8002,CEPD 8002: Unit and Group Intervention
http://ROBOPROF.org/data#SCOM498,SCOM 498: Supply Chain Project
http://ROBOPROF.org/data#PHIL621,PHIL 621: Value Theory
http://ROBOPROF.org/data#ADMI860,ADMI 860: FINANCIAL REPORTING AND DISCLOSURE
http://ROBOPROF.org/data#PSYC458,PSYC 458: Behavioural Neuroscience Advanced Issues
http://ROBOPROF.org/data#CECR2003,CECR 2003: CYBERSECURITY SOLUTIONS
http://ROBOPROF.org/data#ENGR6161,ENGR 6161: SENSORS AND ACTUATORS
http://ROBOPROF.org/data#COMP7781,COMP 7781: ADV IMAGE PROC
http://ROBOPROF.org/data#MECH447,MECH 447: Fundamentals of Vehicle System Design
http://ROBOPROF.org/data#GERM440,"GERM 440: Dandies, Flaneurs and Tricksters:  Crossover Figures in Modernism and Pop Modernism"
http://ROBOPROF.org/data#COMP6661,COMP 6661: COMBINATORIAL ALGORITHMS
http://ROBOPROF.org/data#MATH494,MATH 494: Topics in Pure and Applied Mathematics
http://ROBOPROF.org/data#RELI6031,RELI 6031: Thesis (Religions and Cultures)
http://ROBOPROF.org/data#PHOT471,PHOT 471: Professional Internship I
http://ROBOPROF.org/data#MAST723,MAST 723: PORTFOLIO THEORY
http://ROBOPROF.org/data#BIOL515,BIOL 515: LABORATORY
http://ROBOPROF.org/data#INDI639B,INDI 639B: MASTER'S LEVEL STUDIES CRITICAL RACE FEMINISMS
http://ROBOPROF.org/data#DFTT298C,DFTT 298C: SPECIAL TOPICS IN DFTT DRAWING FOR THE THEATRE
http://ROBOPROF.org/data#BIOL607,BIOL 607: RDGS/ECOLOGY & BEHAVIOUR II
http://ROBOPROF.org/data#RELI409,RELI 409: Methodology and the Study of Religion
http://ROBOPROF.org/data#RELI220,RELI 220: Introduction to Judaism
http://ROBOPROF.org/data#SPEC843,SPEC 843: SPECIAL TOPIC: CELL BIOLOGY
http://ROBOPROF.org/data#CEWP329,"CEWP 329: HTML5, CSS & BOOTSTRAP"
http://ROBOPROF.org/data#BIOL630,BIOL 630: Advanced Topics in Bioinformatics
http://ROBOPROF.org/data#FMST807,FMST 807: Proseminar II
http://ROBOPROF.org/data#THEO379,THEO 379: EASTERN RELIGIONS
http://ROBOPROF.org/data#SPEC836,SPEC 836: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#HEXS810,HEXS 810: Advanced Topics in Health and Exercise Science: Physiology Module
http://ROBOPROF.org/data#FMPR671,FMPR 671: INDEPENDENT STUDY
http://ROBOPROF.org/data#SCPA505,SCPA 505: Collective Enterprise and Social Entrepreneurship/Entreprises collectives et entrepreneuriat social
http://ROBOPROF.org/data#ENGR6541,ENGR 6541: STRUCTURAL DYNAMICS
http://ROBOPROF.org/data#HIST285,HIST 285: INTRO TO LAW & SOCIETY
http://ROBOPROF.org/data#JOUR501,JOUR 501: RESEARCH METHODS FOR JOURNALISM
http://ROBOPROF.org/data#FMAN354,FMAN 354: 3D Digital Animated Filmmaking
http://ROBOPROF.org/data#MANA667,MANA 667: Corporate Governance
http://ROBOPROF.org/data#LING437,LING 437: Problems in Indo-European Comparative Grammar
http://ROBOPROF.org/data#FTRA545,FTRA 545: ADVANCED LITERARY TRANS (A)
http://ROBOPROF.org/data#ARTE664,ARTE 664: INDEPENDENT STUDY
http://ROBOPROF.org/data#GEOG315,GEOG 315: Social and Cultural Geographies
http://ROBOPROF.org/data#COMS493,COMS 493: Communication Media: Advanced Topics
http://ROBOPROF.org/data#BLDG490A,BLDG 490A: Capstone Building Engineering Design Project
http://ROBOPROF.org/data#FTRA515,FTRA 515: TRAD COMMJURID:FRAN A ANGL
http://ROBOPROF.org/data#DANC260,DANC 260: Sound and Silence for the Dancer
http://ROBOPROF.org/data#COMS456,"COMS 456: News, Media and Power"
http://ROBOPROF.org/data#PROD311,PROD 311: THEATRE PRODUCTION I
http://ROBOPROF.org/data#HUMA849,HUMA 849: DIRECTED STUDIES
http://ROBOPROF.org/data#ANTH695,ANTH 695: Essay
http://ROBOPROF.org/data#HIST397,HIST 397: History and Sound
http://ROBOPROF.org/data#COMS886,COMS 886: ALTERNATIVE MEDIA
http://ROBOPROF.org/data#CWTC401,CWTC 401: REFLECTIVE LEARNING IV
http://ROBOPROF.org/data#SOCI691,SOCI 691: THESIS
http://ROBOPROF.org/data#LING371,LING 371: Semantics
http://ROBOPROF.org/data#MAST387,MAST 387: Data Science Lab
http://ROBOPROF.org/data#EXCI445,EXCI 445: Nutrition in Exercise and Sport
http://ROBOPROF.org/data#SPEC621,SPEC 621: SPEC MASTER'S LEVEL STUDIES
http://ROBOPROF.org/data#EXCI202,EXCI 202: The Body Human: Form and Function
http://ROBOPROF.org/data#DRAW470,DRAW 470: Independent Study
http://ROBOPROF.org/data#ADIP510,ADIP 510: ADULT EDUC IN QUE. & CANADA
http://ROBOPROF.org/data#STAT461,STAT 461: Statistical Simulation
http://ROBOPROF.org/data#SPEC838,SPEC 838: SPEC. DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#LBCL298,LBCL 298: LBCL SELECTED TOPICS
http://ROBOPROF.org/data#CECD219,CECD 219: INTRO TO AUTOCAD
http://ROBOPROF.org/data#FLIT314,FLIT 314: Littérature française du XVIIe siècle
http://ROBOPROF.org/data#MECH311,MECH 311: Manufacturing Processes
http://ROBOPROF.org/data#THEO228,THEO 228: CELTIC CHRISTIANITY
http://ROBOPROF.org/data#GPLL249,GPLL 249: Thesis Boost Writing Retreat
http://ROBOPROF.org/data#ACTT440,ACTT 440: Supervised Acting Performance Project
http://ROBOPROF.org/data#PSYC885A,PSYC 885A: PREDOCTORAL INTERNSHIP
http://ROBOPROF.org/data#CLAS411,CLAS 411: Advanced Ancient Greek II: Poetry
http://ROBOPROF.org/data#CEBD420,CEBD 420: DATA SCIENCE
http://ROBOPROF.org/data#COMS319,COMS 319: Media Literacy
http://ROBOPROF.org/data#ECON682,ECON 682: APPLIED ECONOMET:TIME-SERIES
http://ROBOPROF.org/data#COMM220,COMM 220: Analysis of Markets
http://ROBOPROF.org/data#SCOL490,SCOL 490: Directed and Independent Study III
http://ROBOPROF.org/data#INSE6280,INSE 6280: QUALITY ASS. FOR SYSTEM ENG.
http://ROBOPROF.org/data#BIOL371,BIOL 371: Microbiology
http://ROBOPROF.org/data#HISW210,HISW 210: QUEBEC SINCE CONFEDERATION
http://ROBOPROF.org/data#MECH6121,MECH 6121: AERODYNAMICS
http://ROBOPROF.org/data#DESI410,DESI 410: MAJOR PROJECT
http://ROBOPROF.org/data#MSCA693,MSCA 693: SEMINAR IN SPECIAL TOPICS IN BUSINESS ANALYTICS AND TECHNOLOGY MANAGEMENT (BATM)
http://ROBOPROF.org/data#MECH6471,MECH 6471: AIRCRAFT STRUCTURES
http://ROBOPROF.org/data#MSCM683,MSCM 683: SUPPLY CHAIN DESIGN AND COORDINATION
http://ROBOPROF.org/data#FTRA412,FTRA 412: Théories de la traduction
http://ROBOPROF.org/data#GPCB698,GPCB 698: Careers in Community Organizations: Panel discussion with Concordia alumni
http://ROBOPROF.org/data#DTHY624,DTHY 624: ADV. DRAMA TH. PRACTICUM II
http://ROBOPROF.org/data#ECON677,ECON 677: LABOUR ECONOMICS I
http://ROBOPROF.org/data#HUMA888,HUMA 888: Seminar in Interdisciplinary Studies I
http://ROBOPROF.org/data#MECH6311,MECH 6311: NOISE + VIBRATION CONTROL
http://ROBOPROF.org/data#MSCA615,MSCA 615: RSRCH METHODOLOGY/ADMIN SCIE
http://ROBOPROF.org/data#COMP6971,COMP 6971: Project and Report
http://ROBOPROF.org/data#EMBA621,EMBA 621: INFORMATION TECHNOLOGY AND DIGITAL STRATEGY
http://ROBOPROF.org/data#MATH495H,MATH 495H: Topics in Pure & Applied Mathematics - Group Representation Theory
http://ROBOPROF.org/data#PSYC440,"PSYC 440: Psychopathology: Mood, Anxiety, and Personality Disorders"
http://ROBOPROF.org/data#CEPS1012EO,CEPS 1012EO: Develop a Healthy Relationship with Stress
http://ROBOPROF.org/data#GEOG467,GEOG 467: Environmental Modelling
http://ROBOPROF.org/data#COEN346,COEN 346: Operating Systems
http://ROBOPROF.org/data#IBUS465,IBUS 465: (also listed as MARK 465) International Marketing Management
http://ROBOPROF.org/data#COMS473,COMS 473: International Communication
http://ROBOPROF.org/data#ATRP603,ATRP 603: SYMBOLIC IMAGERY & ATRP
http://ROBOPROF.org/data#ENGL434,ENGL 434: Advanced Studies in Early English Literature
http://ROBOPROF.org/data#CEPS1402EO,CEPS 1402EO: Optimize Your Online Performance with A/B Testing and Multi-Variables
http://ROBOPROF.org/data#AHSC451,AHSC 451: COUNSELLING AND SKILLS AND CONCEPTS
http://ROBOPROF.org/data#RELI630,RELI 630: Theoretical Problems in Religion and Culture
http://ROBOPROF.org/data#HUMA882,HUMA 882: DIRECTED STUDIES
http://ROBOPROF.org/data#EMBA681,EMBA 681: CORPORATE FINANCE
http://ROBOPROF.org/data#FMST416,FMST 416: SEMINAR IN FILM HISTORY	
http://ROBOPROF.org/data#MARK696,MARK 696: SEMINAR IN SPECIAL TOPICS
http://ROBOPROF.org/data#GEOZ220,"GEOZ 220: The Human Environment: Place, Space, and Identity"
http://ROBOPROF.org/data#ELEC6631,ELEC 6631: VIDEO PROCESSING AND COMPRESSION
http://ROBOPROF.org/data#ADMI543,ADMI 543: SPECIAL TOPICS-INSTIT ADMIN
http://ROBOPROF.org/data#COMS828,COMS 828: SPEC TOP/ORGANIZATIONAL COMM
http://ROBOPROF.org/data#GPLL441,"GPLL 441: Developing a competitive Master’s scholarship application: SSHRC, FRQSC"
http://ROBOPROF.org/data#MBA608,MBA 608: STATIS MODELS/BSNSS DECIS NS
http://ROBOPROF.org/data#GPLL241,GPLL 241: Copyright and your thesis
http://ROBOPROF.org/data#MANA366,MANA 366: Industrial Relations and Collective Bargaining
http://ROBOPROF.org/data#GDBA508,GDBA 508: BUSINESS ETHICS
http://ROBOPROF.org/data#RELI617,RELI 617: MOD BUDDH THGHT/INSTITUTIONS
http://ROBOPROF.org/data#INSE6240,INSE 6240: EXECUTIVE COMMUNICATION
http://ROBOPROF.org/data#DART610,DART 610: Design Theory/Practice II
http://ROBOPROF.org/data#POLI407,POLI 407: Parliamentary Bills of Rights
http://ROBOPROF.org/data#RELI396,RELI 396: Food and Religion
http://ROBOPROF.org/data#SPEC829,SPEC 829: SPEC DOCTORAL LEVEL STUDIES
http://ROBOPROF.org/data#HEBR210,HEBR 210: Introductory Course in Hebrew
http://ROBOPROF.org/data#POLI898,POLI 898: DIRECTED STUDIES
http://ROBOPROF.org/data#URBS337,URBS 337: Urban Agriculture
http://ROBOPROF.org/data#MATH626,MATH 626: ANALYSIS I
http://ROBOPROF.org/data#CWTM101,CWTM 101: REFLECTIVE LEARNING I
http://ROBOPROF.org/data#CHEM450,CHEM 450: Research Project and Thesis
http://ROBOPROF.org/data#POLI481,POLI 481: Advanced Seminar in European Politics
http://ROBOPROF.org/data#FMST311,FMST 311: Montage Aesthetic
http://ROBOPROF.org/data#BCEE455,BCEE 455: Introduction to Structural Dynamics
http://ROBOPROF.org/data#RELI337,RELI 337: THE DEAD SEA SCROLLS
http://ROBOPROF.org/data#ELEC465,ELEC 465: NETWORKS SECURITY AND MANAGEMENT
http://ROBOPROF.org/data#ELEC430,ELEC 430: Electrical Power Equipment
http://ROBOPROF.org/data#HIST242,HIST 242: HISTORY OF THE MIDDLE EAST
http://ROBOPROF.org/data#FINA415,FINA 415: Mergers and Acquisitions
http://ROBOPROF.org/data#NEUR355,NEUR 355: Fundamentals of Neuroscience
http://ROBOPROF.org/data#FPST302,FPST 302: First Peoples and Education
http://ROBOPROF.org/data#EDUC806,EDUC 806: QUANTITATIVE METHODS
http://ROBOPROF.org/data#GEOL208,"GEOL 208: The Earth, Moon and the Planets"
http://ROBOPROF.org/data#ELEC463,ELEC 463: TELECOMMUNICATION NETWORKS
http://ROBOPROF.org/data#AERO483,AERO 483: INTEGR. OF AVIONIC SYSTEMS
http://ROBOPROF.org/data#GERM311,GERM 311: Introduction to Modern German Literature II
http://ROBOPROF.org/data#TESL498,TESL 498: ADVANCED TOPICS IN TESL
http://ROBOPROF.org/data#GPLL73,GPLL 73: Fund Writing Peer Review - SSHRC Research Creation
http://ROBOPROF.org/data#FMST205,FMST 205: Approaches to Film and Moving Image Studies II
http://ROBOPROF.org/data#ETEC672,ETEC 672: PROJECT MANAGEMENT
http://ROBOPROF.org/data#HUMA879,HUMA 879: DIRECTED STUDIES
http://ROBOPROF.org/data#AHSC527,AHSC 527: Advanced Youth Work Intervention:  Case Management and Supervision
http://ROBOPROF.org/data#INTP662,INTP 662: PROFESSIONAL INTERNSHIP II
http://ROBOPROF.org/data#PSYC311,PSYC 311: Research Methods and Designs II
http://ROBOPROF.org/data#HUMA808,HUMA 808: DIRECTED STUDIES
http://ROBOPROF.org/data#CEPD206,CEPD 206: COMMUNICATION
http://ROBOPROF.org/data#RELI324,RELI 324: ON THE MARGINS OF CHRISTIANITY
http://ROBOPROF.org/data#DART380,DART 380: 3D Digital Concepts
http://ROBOPROF.org/data#ENGL300,ENGL 300: Video Games and/as Theory
http://ROBOPROF.org/data#PSYC462,PSYC 462: Memory and Attention
http://ROBOPROF.org/data#GEOG290,GEOG 290: Environment and Society
http://ROBOPROF.org/data#FINA482,"FINA 482: International Banking: Operations, Policy and Strategy"
http://ROBOPROF.org/data#ENGR6311,ENGR 6311: VIBRATION/MACHINE+STRUCTURES
http://ROBOPROF.org/data#INDI623G,INDI 623G: MASTER'S LEVEL STUDIES PLACE BASED ORAL HISTORY
http://ROBOPROF.org/data#PRIN391,PRIN 391: Contemporary Relief and Woodcut II
http://ROBOPROF.org/data#PHIL342,PHIL 342: Political Philosophy
http://ROBOPROF.org/data#FLIT367,FLIT 367: Littérature d’Haïti
http://ROBOPROF.org/data#CWTG101,CWTG 101: REFLECTIVE LEARNING I
http://ROBOPROF.org/data#MATH603,MATH 603: EXTENDED PROJECT
http://ROBOPROF.org/data#ARTH271,ARTH 271: Introduction to Canadian Art
